id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1252019168564546619,O sítio mais lindo do mundo em Guaratiba,146946265,Elizabeth,,Guaratiba,-22.97447616194476,-43.550552064307055,Entire home/apt,1357.0,3,3,2025-03-08,0.33,7,88,3,
9279565,Apartamento em Copacabana Rio,36289458,Maria,,Copacabana,-22.96618,-43.18084,Entire home/apt,356.0,3,26,2025-09-02,0.57,8,148,6,
41915700,Praia ipanema 2 quartos metrô Wifi+500Mbps Garagem,331576610,Geise,,Ipanema,-22.98494,-43.19456,Entire home/apt,294.0,2,184,2025-09-08,2.7,21,356,19,
1024152586353500168,*Promoção Diária,422286209,João Paulo,,Botafogo,-22.945074861550072,-43.18266659975051,Entire home/apt,200.0,3,1,2023-11-21,0.04,2,258,0,
48058227,Casa maravilhosa no coração da Gávea,24299678,Pedro,,Rocinha,-22.98609,-43.24219,Entire home/apt,4128.0,3,5,2024-01-02,0.1,1,359,0,
696420337086111056,"Apartamento, Jeunesse Arena, Rio Centro.",473953855,Milena,,Jacarepaguá,-22.96589,-43.41014,Entire home/apt,200.0,2,13,2024-04-18,0.35,1,268,0,
1041257852051576409,Copacabana 2BR close to beach,112513578,Daniel,,Copacabana,-22.9660798,-43.1777294,Entire home/apt,,3,1,2024-02-13,0.05,1,258,0,
778760862461842962,Studio Copa,14095160,Claudia,,Copacabana,-22.96614,-43.17911,Entire home/apt,300.0,4,0,,,19,161,0,
1349591493706587970,Apto charmoso em Copacabana a 7 minutos da praia,479192186,Esteban,,Copacabana,-22.9692947,-43.189220817,Entire home/apt,252.0,2,32,2025-09-14,4.16,1,89,32,
6835027,Quarto Confortável,35810066,Deise,,Jardim Botânico,-22.96141,-43.21959,Private room,400.0,1,1,2017-02-28,0.01,1,359,0,
53653502,Apartamento frente mar Copacabana,9311462,Tereza,,Copacabana,-22.96592,-43.1745,Entire home/apt,1456.0,4,55,2025-07-28,1.21,5,206,16,
1365479521666387362,"Refúgio aconchegante. Casa de vila, perto de tudo!",296389883,Deusangela,,Jardim Carioca,-22.8109441,-43.1936705,Entire home/apt,153.0,1,14,2025-09-07,2.03,2,357,14,
1110319917209836543,"Copacabana, pertinho da praia",118738024,Renata,,Copacabana,-22.9721677,-43.1865823,Entire home/apt,355.0,2,10,2025-05-04,0.59,1,89,6,
847079925928958931,"Classy room c/ banho privada, Ap compartilhado",234956461,Amaro Sergio,,Copacabana,-22.96749125763065,-43.186033798321255,Private room,200.0,1,1,2025-05-04,0.2,3,219,1,
1223138575828502715,Quarto Santa Teresa MarocaRIO,139136788,Marcio,,Copacabana,-22.96921355508849,-43.19038975762753,Private room,210.0,1,1,2024-09-15,0.08,10,331,0,
820491336068737385,2 Quartos na Barra da Tijuca RJ,55840840,Marcelo,,Barra da Tijuca,-23.00247792627863,-43.34929952579498,Entire home/apt,,3,12,2025-08-09,0.55,1,4,6,
193317,Bedroom Ipanema 1 block from beach,937397,Adriano,,Ipanema,-22.98467,-43.19714,Private room,212.0,3,189,2024-06-18,1.22,2,59,0,
851995491921033288,Espaço inteiro (apartamento em predio de luxo),486430987,Jorge Leonardo,,Copacabana,-22.98658233815013,-43.18986079071405,Entire home/apt,1174.0,7,0,,,2,37,0,
41914266,"Barra Palace 2 QTS, flat na praia, ao lado Windsor",16432884,Leticia,,Barra da Tijuca,-23.01065,-43.32069,Entire home/apt,615.0,3,26,2024-06-30,0.45,1,77,0,
1017900960645678437,Cobertura pequena em Ipanema (churrasqueira),13069208,Rodrigo,,Ipanema,-22.98211,-43.20662,Entire home/apt,,3,3,2025-01-19,0.3,1,0,3,
1365299562967245940,Quarto Privado Leme de Noronha 0,292917616,Jonathan James,,Copacabana,-22.9624079,-43.1744852,Private room,209.0,1,0,,,10,101,0,
1331181174699511089,apartamento centro do rio de janeiro,384052655,Morganna,,Centro,-22.90410711377929,-43.18144336959261,Entire home/apt,206.0,2,3,2025-05-06,0.43,1,175,3,
53499644,Ap com ótima localização em Copacabana,255225356,Daniel,,Copacabana,-22.96354,-43.17433,Entire home/apt,402.0,3,20,2025-05-05,0.44,1,335,5,
38521884,Apt. próximo da praia (Posto 10) e do shopping,287637640,Carlos Eduardo,,Recreio dos Bandeirantes,-23.02277,-43.46337,Entire home/apt,,2,104,2025-08-28,1.42,1,1,16,
765686851506170841,Suíte Dupla,487704394,Fabio,,Campo Grande,-22.91553077154502,-43.56179157672119,Private room,,1,0,,,3,0,0,
818729474649019268,"Loft Copacabana beach,  melhor localização",73791443,Nara,,Copacabana,-22.9684,-43.18287,Entire home/apt,200.0,3,90,2025-09-22,2.86,2,153,44,
1110003601805856381,Vista do Mar & Natureza - 301,220255859,Nevinha,,Vidigal,-22.997498616926976,-43.23944568122865,Private room,340.0,1,0,,,3,89,0,
1042921447630967320,Apartment in Rio de Janeiro,338364063,Mariana,,Vargem Grande,-23.01984,-43.49516,Entire home/apt,184.0,3,14,2025-04-20,0.66,1,170,5,
1065401702762830778,Apto Moderno - Barra Olímpica,17503458,Leandro,,Jacarepaguá,-22.9625612,-43.3904855,Entire home/apt,228.0,2,37,2025-08-26,1.78,1,230,17,
1497164877359120293,Apartamento compacto Copa!,236709994,Angela,,Copacabana,-22.97087,-43.18581,Entire home/apt,479.0,2,0,,,1,251,0,
1029020875139108656,Localização e Conforto em Copacabana!,150271708,Themistocles,,Copacabana,-22.97280536681333,-43.18679049611092,Entire home/apt,332.0,2,81,2025-08-25,3.82,1,315,45,
969355559619444771,Apto praia da Barra da Tijuca,502578219,Karina,,Recreio dos Bandeirantes,-23.0002915,-43.430632,Entire home/apt,570.0,3,0,,,1,359,0,
589891794159271223,No Coração de Copacabana 2,444250435,Jainara Silva,,Copacabana,-22.96980595718487,-43.1902763162223,Entire home/apt,,7,9,2025-05-05,0.38,2,0,2,
1236499731585981749,"Lindo apt, prox. praia e rir",211949886,Renato Duarte Simoes,,Recreio dos Bandeirantes,-23.02733,-43.47139,Entire home/apt,450.0,1,1,2025-01-01,0.11,1,365,1,
1300269516571088504,FTE ao Engenhão Micro QTO,84092121,Rosana,,Engenho de Dentro,-22.8934439,-43.2953527,Private room,532.0,3,2,2025-04-20,0.34,10,164,2,
1344819469095525617,Quarto aconchegante Centro do Rio,206238897,Suellen,,Santo Cristo,-22.899053219614423,-43.20118182934938,Private room,129.0,1,6,2025-04-20,0.8,2,365,6,
20357907,Apartamento em Copacabana! 3 minutos da praia⭐⭐⭐⭐⭐,64059338,Marcio,,Copacabana,-22.96351,-43.17615,Entire home/apt,281.0,3,115,2025-09-21,1.31,1,192,9,
38781254,Copacabana Charmoso 3 qtos,242968329,Vinicius,,Copacabana,-22.96399,-43.17544,Entire home/apt,587.0,1,6,2025-08-25,0.14,4,297,1,
707855658025934698,"Lua Apartment, a lovely Brand-New 3BD Condo",464861021,Nair Regina,,Barra da Tijuca,-23.00786,-43.33976,Entire home/apt,771.0,2,23,2025-08-17,0.88,2,204,9,
1384035531160612247,Aconchegante Apartamento Garden próx a praia,431004163,Milene,,Vargem Pequena,-22.99068,-43.47617,Entire home/apt,167.0,1,8,2025-09-21,1.51,1,258,8,
1331186689551524717,Apartamento Copacabana,367101580,Celia,,Copacabana,-22.96774,-43.18848,Entire home/apt,400.0,5,4,2025-06-22,0.57,2,355,4,
1197131834458457438,LuxoBrasil #RJ73 Mansão Joá 04 Suítes Vista Pedra da Gávea Aluguel de Temporada,70646886,LuxoBrasil,,Joá,-23.008633875468256,-43.29171798467444,Entire home/apt,5146.0,2,0,,,29,149,0,
697105159856565964,Sofá cama a 5 min a pé do Rock in Rio- só mulheres,63355925,Antonio,,Barra da Tijuca,-22.97365,-43.38301,Private room,380.0,1,1,2022-09-05,0.03,1,365,0,
1389041565962668137,Casa da Tetê,472823776,Alegria,,Barra de Guaratiba,-23.07249215515053,-43.56658861041069,Entire home/apt,225.0,2,1,2025-04-21,0.19,1,361,1,
1289513413594353315,Cama de solteiro Hospedagem,547735388,Wagner,,Recreio dos Bandeirantes,-23.028560660798743,-43.47407888621092,Shared room,,1,0,,,4,0,0,
19826318,Modern 2-bedroom apartment in Ipanema 059,30721359,I Live Global,,Ipanema,-22.9869191,-43.1965949,Entire home/apt,800.0,60,66,2025-03-22,0.67,26,257,10,
679108325940399440,1 quadra da Praia / 1 Block from the beach,141748906,Arthur Luiz,,Copacabana,-22.97603616662946,-43.18991725529592,Entire home/apt,360.0,2,24,2025-05-04,0.64,4,105,7,
1345622810722897527,Modern and Functional Flat in Porto Maravilha–1624,375042667,Guilherme,,Santo Cristo,-22.9015,-43.20612,Entire home/apt,170.0,1,15,2025-08-16,1.96,2,76,15,
3736079,Charming flat at Copacabana beach,19097160,Andréa,,Copacabana,-22.96582,-43.17726,Entire home/apt,500.0,3,128,2025-04-10,1.24,1,22,19,
930508853475275218,Loft Reformado Vista Mar,380088749,Amanda,,Copacabana,-22.979101,-43.1902656,Entire home/apt,242.0,2,155,2025-09-22,5.78,2,128,77,
9989703,Fantastic apartment with Parking in Copacabana,50890793,Magda,,Copacabana,-22.96412,-43.17729,Entire home/apt,1675.0,4,17,2023-09-10,0.14,1,210,0,
1176395216560078170,Copacabana Beach Star,582775466,Vania,,Copacabana,-22.97539690942644,-43.18999070674181,Entire home/apt,270.0,3,46,2025-09-21,3.47,1,159,41,
1039323507553900671,Alugo apto melhor ponto Leblon,67131432,Leonardo,,Leblon,-22.98416020000072,-43.22164018139176,Entire home/apt,415.0,1,28,2025-09-21,1.54,2,347,24,
1002658546455266189,Micro Qto fte Engenhão,84092121,Rosana,,Engenho de Dentro,-22.8934439,-43.2953527,Private room,447.0,3,8,2025-05-09,0.35,10,158,5,
5917379,Apto flat mobiliado na Barra Tijuca,30729912,Marcelo,,Barra da Tijuca,-23.00446,-43.32798,Entire home/apt,238.0,5,1,2024-03-28,0.05,3,88,0,
28640028,Excelente localização em Copacabana!!!...,8749621,Flávia,,Copacabana,-22.972659,-43.191611,Entire home/apt,230.0,4,83,2025-07-01,1.01,1,34,20,
1232110801090569353,Quarto casal 5 min do Rio Centro,92056080,Yohana,,Jacarepaguá,-22.97074,-43.42189,Private room,199.0,1,0,,,5,365,0,
54082988,Repouso do corcovado Hostel,155118499,Phellipe,,Cosme Velho,-22.94403,-43.20488,Shared room,55.0,1,4,2025-03-05,0.11,5,365,2,
1197736760773984430,Apartamento/Suíte no Estácio,80726792,Jaiane,,Estácio,-22.9167842,-43.20855539999999,Private room,,1,4,2024-09-29,0.3,1,0,1,
1376239590067445106,ambiente familiar,577412432,Diego,,Realengo,-22.88607,-43.43363,Private room,116.0,1,1,2025-03-22,0.16,1,365,1,
53591773,Studio Bauhaus. (50 meters from the beach),3167047,Vergilio,,Copacabana,-22.979101,-43.190266,Entire home/apt,362.0,2,241,2025-09-16,5.19,5,21,64,
1000903012033378106,Top Leblon Flats 1202,43898034,Giovani,,Leblon,-22.98361,-43.2227,Entire home/apt,1617.0,4,0,,,26,269,0,
665151773814477628,Espaço no Centro. Próximo de tudo!!,189046012,Inês,,Centro,-22.91179,-43.19235,Entire home/apt,108.0,2,33,2025-04-29,0.87,3,13,6,
13056599,Copacabana 3 quartos mobiliado.,72295501,Cristina,,Copacabana,-22.97314,-43.18955,Entire home/apt,468.0,3,24,2024-09-22,0.42,2,167,0,
1343829670980279615,Ap aconchegante em Copacabana,548247548,Raphael,,Copacabana,-22.96369604935538,-43.19006709097362,Entire home/apt,180.0,4,0,,,1,255,0,
1285805241037159117,Quarto/sala (studio) confortável - em Botafogo,20421007,José,,Botafogo,-22.9495149,-43.19274600000001,Entire home/apt,175.0,1,6,2025-09-21,1.13,1,345,6,
1466161054956171647,Suite frente shopping,433967114,Enrique,,Anil,-22.95734,-43.34325,Entire home/apt,242.0,5,0,,,2,364,0,
761420,"Quadrissima da Praia, Rua João Lira",2260073,Elisa Antônia,,Leblon,-22.98705,-43.22284,Entire home/apt,720.0,4,67,2025-09-17,0.49,1,291,20,
992635472722840562,Copacabana em frente à praia Leme sofá/sala2,172345271,Monica,,Leme,-22.96247,-43.16741,Shared room,119.0,1,39,2025-08-05,1.69,29,283,18,
1343454595401716161,The best location in Vila Isabel,223492149,Gabriel,,Vila Isabel,-22.9158105,-43.2441553,Entire home/apt,915.0,4,0,,,1,268,0,
15222615,Apart-Hotel Mediterrâneo Flat - Suíte Dupla Casal,29475411,Bruno,,Barra da Tijuca,-23.00375,-43.3422,Entire home/apt,316.0,1,92,2025-09-09,0.84,30,140,7,
2858177,"Apto. Glória (Zona Sul) Rio de Janeiro, 6 pessoas",14613090,Marcus,,Glória,-22.92165,-43.17794,Entire home/apt,,2,5,2024-01-08,0.06,1,7,0,
873251876948935795,Novo Studio in Copacabana / Ipanema,15925361,Eduardo,,Copacabana,-22.983358432709352,-43.19291083862305,Entire home/apt,207.0,3,77,2025-09-14,2.68,14,123,33,
31220765,Flat dos sonhos situado no bairro do Flamengo.,233509720,Angela Graciela,,Catete,-22.93154,-43.17862,Entire home/apt,344.0,2,1,2019-03-06,0.01,1,57,0,
1444562951140555516,Apto completo | Curicica | 10min do Riocentro RJ,701539167,Virginia,,Curicica,-22.9431802,-43.3815215,Entire home/apt,170.0,1,14,2025-09-23,6.09,1,350,14,
20292918,Cinelândia: no centro histórico e cultural do Rio,14882007,Katia Maria,,Centro,-22.91182,-43.17715,Entire home/apt,170.0,2,65,2025-09-19,0.7,4,62,19,
38551024,Joy's Studio 150 m da praia Copacabana posto 5,13774515,Joyce,,Copacabana,-22.979286193847656,-43.19083786010742,Entire home/apt,389.0,2,47,2025-04-21,0.65,1,88,7,
1444982059585257994,Flat Praia da Barra da Tijuca Posto 5,401410750,Kevin,,Barra da Tijuca,-23.01111,-43.33432,Entire home/apt,492.0,2,0,,,1,365,0,
10449766,Rio Room 10min from Downtown,14932011,Newton,,Flamengo,-22.933778762817383,-43.17657470703125,Private room,,2,4,2023-02-22,0.08,2,0,0,
935476002803764652,Belo quarto e sala em Copacabana,490744881,Leonaldo,,Copacabana,-22.96936634646548,-43.18882196115096,Entire home/apt,242.0,3,17,2025-06-22,0.65,5,146,3,
1291378872433740759,Sophistication in the hustle and bustle of Leblon,1422607,Leo&Archanjo,,Leblon,-22.98535,-43.22866,Entire home/apt,570.0,2,10,2025-08-04,1.0,50,198,10,
1169213752475085801,kitinet família independente,580819402,Sergio,,Bangu,-22.859973358590008,-43.472451120615005,Entire home/apt,132.0,1,0,,,7,269,0,
696434573140202348,Suíte espaçosa e muito agradável,212524979,Meri,,Campo Grande,-22.930261208653256,-43.5608185082674,Private room,240.0,2,0,,,1,365,0,
1336472598071169840,Apartamento aconchegante!,652257540,Enzo,,Botafogo,-22.94331,-43.1858,Entire home/apt,266.0,3,1,2025-03-01,0.14,1,266,1,
658877414343283919,Apartamento em frente ao Rock in Rio!!,32457463,Mayron,,Jacarepaguá,-22.972788073124143,-43.393361338623045,Entire home/apt,100000.0,4,1,2022-09-11,0.03,1,365,0,
29681588,"Ipanema, maravilhoso, coladinho a praia + charmosa",89886135,Genivaldo,,Ipanema,-22.98759,-43.19606,Entire home/apt,2277.0,3,59,2025-08-18,0.73,6,303,8,
15985147,Casarão colonial com linda vista...,26596592,Guilherme,,Glória,-22.9239,-43.17399,Private room,,30,13,2025-08-23,0.12,2,72,2,
13154161,Great apartment in Botafogo in excellent location,73410169,Cristiano,,Botafogo,-22.95445,-43.18756,Entire home/apt,1400.0,15,0,,,1,358,0,
1446633382074680195,Apartamento Para aluguel,494513463,Vitoria,,Guaratiba,-23.06079,-43.56368,Entire home/apt,549.0,1,0,,,1,365,0,
1426766455814134476,501/ 2 quartos & Garagem e Piscina,21931975,Rio Temporada,,Ipanema,-22.98675069481034,-43.1947208675611,Entire home/apt,572.0,4,0,,,13,359,0,
16961343,Beach houseThree  rooms recreio dos bandeirantes,79758937,Salene,,Recreio dos Bandeirantes,-23.03296,-43.48452,Entire home/apt,2500.0,2,0,,,2,365,0,
1086530981706769867,Studio 1111 - Centro RJ,65577104,Fernanda,,Centro,-22.9109381,-43.1764305,Entire home/apt,225.0,4,2,2025-07-30,0.24,1,179,2,
1429005257727692346,SUH Botafogo 09 Compact Metro,310319158,Suellen,,Botafogo,-22.9497455,-43.1824266,Entire home/apt,179.0,1,5,2025-09-08,2.63,124,73,5,
1274050776000178451,Pousada charmosa com café - Ilha da Gigoia,588380491,Breno,,Barra da Tijuca,-23.002953720964094,-43.30982375822022,Private room,251.0,1,0,,,22,72,0,
1124556564492784199,Rio Sul,499405553,Telma Aparecida,,Botafogo,-22.95647906127755,-43.17458314667602,Entire home/apt,,2,14,2025-05-09,1.03,1,0,9,
12336645,"Q/pequeno Belic/banh exclusivo, vent, led, Comoda",64412606,Maria De Fatima,,Flamengo,-22.93566,-43.17858,Private room,67.0,1,57,2024-12-28,0.51,4,265,1,
1080256791062167775,Apartamento Botafogo 2qts - Vista e conforto,13323106,Studio Superhost,,Botafogo,-22.9503903,-43.1776297,Entire home/apt,353.0,1,56,2025-09-05,2.78,36,274,27,
49072284,"Barra Olímpica 5, Praias, Riocentro",309591724,Renato,,Jacarepaguá,-22.96495,-43.40289,Entire home/apt,202.0,1,26,2025-09-07,0.48,13,172,7,
1332199125568718478,Linda Cobertura com Vista Mar,27941442,Rafael,,Ipanema,-22.9843241,-43.2137345,Entire home/apt,1792.0,5,3,2025-05-27,0.48,1,42,3,
54021173,Apart-Hotel Mediterrâneo Flat para até 3 pessoas,29475411,Bruno,,Barra da Tijuca,-23.00383,-43.34215,Entire home/apt,353.0,1,9,2025-07-29,0.22,30,216,4,
1060040972021446974,Deliciosa Cobertura no Recreio,30717384,Isabela,,Recreio dos Bandeirantes,-23.01398,-43.45619,Entire home/apt,630.0,3,2,2025-04-22,0.16,9,193,1,
788532800930820163,Apt - Santos Valhes - 05 827,489468090,Leni,,Centro,-22.909061942558942,-43.17830801010132,Entire home/apt,96.0,1,228,2025-09-10,8.18,17,232,111,
1050822032779578535,Aconchegante Apartamento,420300231,Rodrigo,,Copacabana,-22.97934,-43.19094,Entire home/apt,1182.0,1,5,2025-05-04,0.24,1,66,4,
1110931721811209780,Leme/Copacabana beach front 01 double room,1666472,Betina,,Leme,-22.96064,-43.16896,Entire home/apt,,30,1,2024-10-21,0.09,2,0,1,
1154485993031455198,Ótimo apartamento! Praia!,62029192,Lucia,,Barra da Tijuca,-23.011283708395823,-43.43562472611666,Entire home/apt,465.0,1,0,,,1,269,0,
1394490820321518903,Aluga se quarto de casal,536333783,Cintia,,Copacabana,-22.96728,-43.17825,Private room,2000.0,1,0,,,4,365,0,
1134374224209989685,Quarto amplo com cama de casal,5152977,Mouni,,Humaitá,-22.95565,-43.201,Private room,,1,1,2024-09-22,0.08,2,0,0,
1352267487293512431,Apartamento mobiliado,388985223,Thays,,Recreio dos Bandeirantes,-23.0207940554939,-43.51267292674791,Entire home/apt,686.0,1,0,,,1,365,0,
971792743159980433,"Studio Barra Olímpica vaga*, copa , SmartTv e Wifi",184811085,Juliana,,Jacarepaguá,-22.968758132417925,-43.388059101998806,Entire home/apt,195.0,1,63,2025-09-12,2.55,2,138,37,
37427822,Bora Bora RESORT Condomínio de Luxo na Barra,23594742,Gerson,,Barra da Tijuca,-22.97323,-43.38899,Entire home/apt,,2,33,2024-07-04,0.44,1,1,0,
46464789,Contemplação e Silêncio no Verde,14245854,Marina,,Gávea,-22.97671,-43.23251,Entire home/apt,694.0,4,57,2025-09-01,0.99,1,21,13,
1179195216868838337,Apto Charmoso no Arpoador,156783825,Morada,,Ipanema,-22.98696,-43.18974,Entire home/apt,319.0,1,64,2025-09-11,4.16,23,75,50,
1688152,Bedroom/Living - Practical/Cozy - Olympics 2016,2156021,Gilson,,Copacabana,-22.96406555175781,-43.1916618347168,Entire home/apt,183.0,2,52,2025-07-17,0.37,2,90,4,
829820200848583762,CaSa no Engenhão Setor Oeste,84092121,Rosana,,Engenho de Dentro,-22.8927303,-43.2966933,Entire home/apt,250.0,3,26,2025-07-24,0.85,10,35,10,
1233210809491641228,Quarto Rio de Janeiro,491521171,Francisco Teixeira Neto,,Curicica,-22.95020264501108,-43.37943532016667,Private room,180.0,3,0,,,1,364,0,
750839888203859841,forever apartment - Encanto e Beleza,47584281,Renato Silva Vianna,,Jacarepaguá,-22.96703,-43.39127,Entire home/apt,700.0,1,2,2025-03-05,0.06,160,365,1,
14134419,condo caning 703,4307081,Nereu A,,Ipanema,-22.98426,-43.19451,Entire home/apt,966.0,3,1,2016-08-22,0.01,53,357,0,
1096875,Modern studio near the sea,6027401,Lucia,,Copacabana,-22.96432,-43.1751,Entire home/apt,162.0,3,200,2025-09-11,1.33,1,270,21,
22963260,Entre Copacabana Botafogo e Urca!Tudo perto,10823485,Vania,,Botafogo,-22.95312,-43.17713,Entire home/apt,,4,3,2022-01-14,0.04,9,0,0,
1055075876958579754,Frente à praia  de copacabana Leme,172345271,Monica,,Leme,-22.962877856020835,-43.166562637782846,Private room,147.0,1,61,2025-09-19,2.89,29,256,33,
1068017973667599167,Lapa apartment w/swimmingpool,30917057,Jarl,,Centro,-22.9140453,-43.1889227,Entire home/apt,223.0,3,6,2025-09-09,0.36,2,342,5,
1333377641066808972,Studio completo a 200mt do metro Carioca,240364027,Debora,,Centro,-22.9094769,-43.1776722,Entire home/apt,302.0,1,3,2025-07-22,0.71,32,350,3,
588689698246500040,Maravilhoso Resort Varanda Gourmet 2 suites c/ ar,434813662,Leandro,,Recreio dos Bandeirantes,-23.020159,-43.512009,Entire home/apt,360.0,20,23,2024-12-16,0.55,1,358,4,
705496267621731711,DA125 Tiffanys Residence Service,10423223,Carlos Rio Reservas,,Ipanema,-22.98625,-43.20014,Entire home/apt,1092.0,5,2,2025-01-18,0.06,20,330,1,
1045729435044310088,Lindo apartamento em Copacabana,163911631,Rafael,,Copacabana,-22.9641496,-43.178531,Entire home/apt,207.0,2,6,2025-06-22,0.3,2,203,5,
24028818,"Apartment overlooking the sea, close to Ipanema",13580277,Marcio,,Copacabana,-22.981743,-43.190018,Entire home/apt,1108.0,1,46,2025-08-28,0.53,49,51,19,
2969463,Studio Copacabana near Ipanema and Arpoador,15151058,Sandra Helena,,Copacabana,-22.98174,-43.19247,Entire home/apt,254.0,2,27,2025-09-26,0.2,2,333,10,
23787872,Flat Vieira Souto 500,44424958,Antonio Jose Coelho,,Ipanema,-22.98493,-43.20931,Entire home/apt,1286.0,2,9,2024-10-28,0.11,3,288,1,
1193676631862795654,casa aconchegante,498040543,Adriana,,Guaratiba,-22.949637428369016,-43.59211411366085,Entire home/apt,,1,3,2025-04-20,0.31,2,365,3,
996242283768356393,Blue Dream Beach block Apartment in Copacabana,153721,Tatiana,,Copacabana,-22.97369,-43.1867,Entire home/apt,275.0,3,47,2025-08-20,2.07,27,82,20,
757286560392391556,Lindo Flat Hotel Mediterraneo - Barra Da Tijuca,487033358,Ruda,,Barra da Tijuca,-23.00552,-43.34057,Entire home/apt,163.0,2,53,2025-09-05,1.55,2,264,17,
8516364,atelier/Loft no Rio,24759463,Soda,,Santa Teresa,-22.92139,-43.1847,Entire home/apt,,3,12,2025-03-07,0.11,1,0,1,
700396509368047642,Lindo apartamento entre Copacabana e Ipanema,476481830,Julio Cesar,,Copacabana,-22.98088,-43.19548,Entire home/apt,637.0,3,17,2025-05-04,0.51,1,157,6,
1148519275275746140,O Paraiso em Copacabana,197509167,Manuella,,Copacabana,-22.96883586890113,-43.18717448262484,Entire home/apt,,1,8,2024-08-05,0.51,1,0,0,
1325576961407199033,Todo dia é dia,576002174,Kelly,,Rocha Miranda,-22.84135,-43.34583,Entire home/apt,2200.0,1,0,,,1,365,0,
53707849,#Lindo apartamento na segunda quadra da praia,5244204,Milla,,Ipanema,-22.98516,-43.2025,Entire home/apt,830.0,2,65,2025-09-01,1.44,7,157,25,
702977774314251028,10º Andar | AC | Ensolarado | WiFi | Posto 4 Copa,178380793,Christian,,Copacabana,-22.97098,-43.18892,Entire home/apt,173.0,2,144,2025-09-23,3.88,7,337,33,
1419018215800775460,Apartamento aconchegante,190307545,Carolina,,Jacarepaguá,-22.96475,-43.41025,Entire home/apt,288.0,1,7,2025-09-14,2.02,2,362,7,
975155774072630146,Quarto Aconchegante Em Casa,21501410,Claudia Rosaura,,Copacabana,-22.966513910504183,-43.18702518939972,Private room,405.0,4,7,2025-05-06,0.3,3,270,3,
1060670827417184410,Quarto Privativo Casal - Lagoa Rodrigo de Freitas,1415255,Edison,,Lagoa,-22.9742628,-43.2064953,Private room,175.0,1,0,,,2,143,0,
34274808,"Bom astral, perto da praia. Ótima localização.",87253977,Tarcisio,,Copacabana,-22.97905,-43.18997,Entire home/apt,168.0,3,159,2025-09-25,2.29,1,309,26,
46298890,Apt de frente para o mar da Barra da Tijuca,374558758,Leandro,,Barra da Tijuca,-23.01047,-43.36304,Entire home/apt,318.0,3,206,2025-09-22,3.47,2,126,38,
52873460,Tabas | Aconchegante apto no Leblon - RJ | LB0008,341887136,Leonardo,,Leblon,-22.97989,-43.22074,Entire home/apt,772.0,2,7,2025-05-04,0.15,26,356,1,
674618172432943544,Flat Barra de Guaratiba.,463235818,André,,Barra de Guaratiba,-23.020664746070025,-43.54605495929718,Entire home/apt,350.0,1,0,,,1,365,0,
1481474446821607062,Apartamento Muito Bem localizado,26945147,Smartbnb,,Copacabana,-22.9647079,-43.1793415,Entire home/apt,170.0,1,3,2025-08-19,1.8,71,72,3,
1472506754260236075,"Loft recém reformado e completo | Wi-Fi, TV, A/C",81067595,Amanda,,Santa Teresa,-22.9133384,-43.1911683,Entire home/apt,153.0,2,7,2025-09-18,3.96,84,169,7,
48264248,Living in Copa: Complete loft 2 qd beach and meter,23885537,Ana Paula,,Copacabana,-22.96388435363769,-43.1772689819336,Entire home/apt,284.0,1,192,2025-08-28,3.48,2,333,38,
1407957069094585778,Casa do Coixme; área externa para eventos.,41208135,Alexandre,,Santa Teresa,-22.9411995,-43.206973,Entire home/apt,1680.0,1,3,2025-09-08,1.84,2,89,3,
674435375652291843,"Vista para montanha, perto do rock in Rio",440011084,Karla,,Vargem Pequena,-22.9872772,-43.4609155,Entire home/apt,2000.0,2,16,2025-01-19,0.43,3,362,2,
1308166070427809709,Lindo apartamento 2 quarto,7432245,Daniele,,Copacabana,-22.97579876537958,-43.19199816190183,Entire home/apt,900.0,2,0,,,3,89,0,
1200769557920683881,Copacabana lindo posto 6 esquina da praia! Amei,321818201,Maria Luisa,,Copacabana,-22.984041,-43.1914755,Entire home/apt,366.0,3,12,2025-09-19,0.89,36,344,10,
613061072268895141,"LUXOBRASIL #RJ27 Casa para Eventos no Alto da Boa Vista Eventos, Fotos e Publicidade",70646886,LuxoBrasil,,Alto da Boa Vista,-22.96687,-43.28289,Entire home/apt,,30,0,,,29,0,0,
21200524,Cozy Copacabana,18179671,Gabriel,,Copacabana,-22.96772,-43.18175,Entire home/apt,,4,3,2024-02-14,0.03,1,0,0,
1286346987473556307,Apartamento no coração de Copacabana,58083817,Cristina,,Copacabana,-22.97133,-43.19032,Entire home/apt,357.0,1,46,2025-09-10,4.5,1,318,46,
1046937575883763296,Viva e seja feliz,550690098,Izabel,,Copacabana,-22.973602738694044,-43.18651270868825,Entire home/apt,,5,15,2025-05-30,1.06,1,2,12,
821162146755048444,Apto. Próximo à praia.,116880513,Claudio Alberto,,Copacabana,-22.965850241227955,-43.19004609850539,Entire home/apt,311.0,5,0,,,1,179,0,
2373089,MAGNIFICENT VIEW OF COPACABANA BEACH,12123021,Manuela,,Copacabana,-22.97923,-43.18963,Entire home/apt,378.0,2,26,2025-06-22,0.19,1,349,4,
